Date,Start_station,End_station,Duration,Bike_ID
9/12/2019,Playa / Overland,Playa / Overland,25,513
11/11/2019,McConnell / McConnell,Charnock / Beatrice,6,612
9/13/2019,Playa / Overland,Overland / Olympic,25,361
9/18/2019,Playa / Overland,Overland / Olympic,26,449
12/23/2019,Culver / Charnock,Hyperion / Hollywood,5,564
10/22/2019,Charnock / Beatrice,Beatrice / Ballona,8,573
9/15/2019,Vermont / Venice,Virgil / Vermont,8,285
10/13/2019,Beatrice / Ardmore,Berendo / Ballona,5,223
12/26/2019,Vista / Virgil,Ballona / Ardmore,9,582
11/17/2019,Playa / Overland,McConnell / McConnell,11,426
12/4/2019,Vista / Virgil,Culver / Charnock,4,362
9/25/2019,Playa / Olympic,Durango / Centinela,5,637
10/20/2019,Overland / McConnell,Durango / Centinela,6,500
12/1/2019,Overland / McConnell,Ardmore / 6th,8,382
10/24/2019,Culver / Berendo,Vista / Virgil,6,568
12/28/2019,Beatrice / Ballona,Vista / Virgil,10,388
10/4/2019,Olympic / McConnell,Westlawn / Vista,5,394
11/13/2019,Overland / McConnell,Overland / McConnell,29,357
10/1/2019,Plaza / Overland,Ballona / Ardmore,14,613
9/27/2019,Wilcox / Vista,Culver / Charnock,16,395
12/16/2019,Charnock / Beatrice,Fountain / Figueroa,12,376
11/26/2019,Vista / Virgil,Figueroa / Durango,7,605
11/13/2019,Ardmore / 6th,Figueroa / Durango,10,406
10/27/2019,Rose / Rodney,Charnock / Beatrice,11,563
9/29/2019,Durango / Centinela,Olympic / McConnell,18,309
9/6/2019,Ardmore / 6th,Figueroa / Durango,8,608
10/20/2019,Plaza / Overland,Runway / Rowena,15,632
10/11/2019,Berendo / Beatrice,Overland / McConnell,8,433
10/17/2019,Beatrice / Ballona,Culver / Berendo,12,600
9/30/2019,Ardmore / 6th,Runway / Rowena,7,511
11/14/2019,Virgil / Vermont,Overland / McConnell,10,429
10/5/2019,Vermont / Venice,Fountain / Figueroa,3,459
11/25/2019,Vista / Virgil,Overland / Olympic,9,378
9/28/2019,Sepulveda / Runway,Berendo / Beatrice,7,386
9/29/2019,Playa / Overland,Charnock / Beatrice,7,621
10/18/2019,Venice / Runway,Ballona / 6th,5,665
9/7/2019,Hyperion / Hollywood,Charnock / Beatrice,5,545
11/26/2019,Hollywood / Fountain,Vista / Virgil,5,347
12/7/2019,Berendo / Beatrice,Playa / Olympic,8,392
12/27/2019,Berendo / Beatrice,Playa / Olympic,8,386
9/17/2019,Olympic / McConnell,Durango / Centinela,14,364
11/23/2019,Beatrice / 6th,Fountain / Figueroa,14,284
12/7/2019,Playa / Overland,McConnell / McConnell,10,400
9/2/2019,Hyperion / Hollywood,Durango / Charnock,6,446
12/14/2019,Olympic / McConnell,Beatrice / Ballona,7,627
12/3/2019,Sepulveda / Rowena,Rodney / Playa,6,151
12/22/2019,Durango / Charnock,Beatrice / 6th,11,446
10/3/2019,Figueroa / Durango,Ballona / Ardmore,12,458
11/1/2019,McConnell / McConnell,Sepulveda / Runway,17,518
9/7/2019,Virgil / Vermont,Culver / Berendo,10,576
10/29/2019,Playa / Overland,McConnell / McConnell,9,474
10/7/2019,Beatrice / 6th,Ballona / Ardmore,8,444
11/3/2019,Sepulveda / Runway,Hyperion / Hollywood,8,431
10/18/2019,McConnell / McConnell,Exposition / Culver,18,474
10/18/2019,Figueroa / Durango,Virgil / Vermont,4,401
10/28/2019,Durango / Centinela,Overland / McConnell,6,494
9/17/2019,Ballona / Ardmore,Vista / Virgil,5,300
10/22/2019,Vista / Virgil,McConnell / Inglewood,6,443
10/29/2019,Fountain / Durango,Overland / McConnell,9,427
12/8/2019,Centinela / Berendo,Rowena / Rodney,5,168
12/13/2019,Ballona / 6th,Vista / Vermont,6,176
12/20/2019,Hyperion / Hollywood,McConnell / McConnell,14,564
12/21/2019,Plaza / Overland,Overland / McConnell,10,522
11/14/2019,Hyperion / Hollywood,Culver / Berendo,18,463
12/27/2019,Hyperion / Hollywood,Culver / Berendo,15,358
11/13/2019,Fountain / Durango,Beatrice / 6th,9,311
11/5/2019,Overland / Olympic,Overland / McConnell,17,412
11/15/2019,Wilcox / Vista,Figueroa / Durango,9,492
9/24/2019,Virgil / Vermont,Ardmore / 6th,7,315
11/24/2019,Culver / Berendo,Beatrice / 6th,5,617
11/16/2019,Durango / Centinela,Figueroa / Durango,9,451
12/16/2019,Berendo / Ballona,Beatrice / Ardmore,4,244
12/22/2019,Playa / Olympic,Ballona / Ardmore,8,314
9/1/2019,Culver / Charnock,Durango / Centinela,14,559
12/13/2019,Fountain / Durango,Fountain / Figueroa,9,474
11/18/2019,Exposition / Culver,Virgil / Vermont,127,601
9/14/2019,Rose / Plaza,Berendo / Ardmore,6,41
10/18/2019,Vista / Virgil,Runway / Rowena,4,511
9/30/2019,Olympic / McConnell,Playa / Olympic,8,274
11/11/2019,Ardmore / 6th,Playa / Olympic,7,386
12/21/2019,Vermont / Sepulveda,Rowena / Rodney,5,140
12/17/2019,Vista / Virgil,McConnell / McConnell,7,347
10/10/2019,Berendo / Ardmore,Culver / Centinela,53,56
12/8/2019,Rose / Rodney,Fountain / Figueroa,4,462
12/12/2019,Figueroa / Durango,Playa / Olympic,9,539
9/8/2019,Runway / Rowena,Virgil / Vermont,29,348
12/14/2019,Olympic / McConnell,Overland / McConnell,9,604
10/21/2019,Rose / Rodney,Vista / Virgil,13,603
9/24/2019,Overland / McConnell,Runway / Rowena,11,431
11/18/2019,Virgil / Vermont,Sepulveda / Runway,6,389
10/18/2019,Ardmore / 6th,Vista / Virgil,4,532
9/24/2019,Runway / Rowena,Overland / Olympic,8,430
10/20/2019,Figueroa / Culver,Fountain / Durango,11,333
10/12/2019,McConnell / McConnell,Runway / Rowena,6,347
9/13/2019,Beatrice / Ballona,Runway / Rowena,6,412
10/23/2019,Runway / Rowena,Rowena / Rose,11,548
9/29/2019,Vista / Virgil,Fountain / Figueroa,9,603
10/12/2019,Vista / Virgil,Beatrice / Ballona,9,453
10/6/2019,Olympic / McConnell,Vermont / Venice,19,561
11/7/2019,Centinela / Beatrice,Inglewood / Hyperion,5,165
12/19/2019,Culver / Berendo,Overland / McConnell,11,468
11/14/2019,McConnell / Inglewood,Overland / Olympic,7,433
12/8/2019,Sepulveda / Runway,Overland / McConnell,16,389
12/1/2019,Fountain / Figueroa,Culver / Berendo,12,462
10/10/2019,Rowena / Rose,Vista / Virgil,15,548
11/4/2019,Virgil / Vermont,Vermont / Venice,7,348
9/23/2019,Ballona / Ardmore,Figueroa / Culver,14,458
11/20/2019,Ballona / Ardmore,Culver / Berendo,7,321
9/1/2019,Ardmore / 6th,Fountain / Durango,6,594
12/15/2019,Beatrice / Ballona,Beatrice / 6th,6,597
9/22/2019,Exposition / Culver,Exposition / Culver,6,582
10/12/2019,Ardmore / 6th,Virgil / Vermont,11,280
9/1/2019,Ballona / 6th,Culver / Centinela,4,99
11/17/2019,Ballona / 6th,Culver / Centinela,4,651
9/7/2019,Playa / Olympic,Durango / Centinela,5,443
9/26/2019,Beatrice / Ardmore,Berendo / Ballona,5,693
9/7/2019,Olympic / McConnell,Beatrice / Ballona,8,388
9/14/2019,Overland / Olympic,Charnock / Beatrice,8,490
9/9/2019,Beatrice / Ardmore,McConnell / Inglewood,17,692
12/29/2019,McConnell / McConnell,Figueroa / Culver,15,290
11/4/2019,Beatrice / 6th,Culver / Berendo,10,562
10/7/2019,Sepulveda / Runway,Figueroa / Durango,12,535
10/1/2019,Playa / Olympic,Beatrice / 6th,11,516
10/8/2019,Vermont / Venice,Fountain / Durango,20,454
11/20/2019,Durango / Charnock,Ballona / Ardmore,8,279
12/14/2019,Olympic / McConnell,Overland / McConnell,19,272
12/19/2019,Vista / Virgil,Playa / Olympic,10,518
11/10/2019,Ballona / Ardmore,Vista / Virgil,7,314
12/21/2019,Ballona / Ardmore,Beatrice / 6th,8,482
12/30/2019,Hollywood / Fountain,McConnell / McConnell,8,631
10/9/2019,Hollywood / Fountain,Sepulveda / Runway,9,620
10/25/2019,Culver / Berendo,Overland / Olympic,11,340
11/9/2019,Vermont / Venice,Berendo / Beatrice,11,561
11/13/2019,McConnell / Inglewood,Playa / Olympic,16,611
10/2/2019,Westlawn / Vista,Beatrice / 6th,7,515
11/14/2019,Durango / Charnock,Berendo / Beatrice,12,536
10/3/2019,Playa / Olympic,Vermont / Venice,45,518
12/9/2019,Hyperion / Hollywood,Olympic / McConnell,9,370
10/11/2019,Overland / McConnell,Figueroa / Durango,21,441
10/2/2019,Durango / Centinela,Overland / McConnell,5,469
9/17/2019,Overland / McConnell,McConnell / McConnell,8,272
9/13/2019,Overland / Olympic,McConnell / Inglewood,7,412
11/28/2019,Overland / McConnell,Hollywood / Fountain,17,559
12/2/2019,Sepulveda / Runway,Wilcox / Vista,12,620
10/18/2019,Durango / Centinela,Overland / McConnell,7,416
9/6/2019,Figueroa / Culver,McConnell / Inglewood,6,352
10/4/2019,Virgil / Vermont,Figueroa / Culver,12,624
12/4/2019,Durango / Centinela,Overland / McConnell,7,336
12/19/2019,Beatrice / Ardmore,Plaza / Playa,5,196
9/23/2019,Durango / Centinela,Durango / Centinela,11,284
12/7/2019,Beatrice / Ballona,Virgil / Vermont,18,393
12/26/2019,Playa / Olympic,Durango / Centinela,5,611
11/2/2019,Virgil / Vermont,Vermont / Venice,8,439
11/8/2019,Westlawn / Virgil,Vermont / Sepulveda,7,701
10/11/2019,Hollywood / Fountain,Fountain / Figueroa,10,514
12/25/2019,Rose / Rodney,Fountain / Figueroa,14,517
9/1/2019,Virgil / Vermont,Ballona / Ardmore,13,548
12/4/2019,Playa / Olympic,Durango / Centinela,5,369
9/6/2019,Fountain / Figueroa,Charnock / Beatrice,11,517
12/26/2019,Berendo / Beatrice,Overland / McConnell,8,536
11/6/2019,Fountain / Durango,Culver / Berendo,6,479
9/15/2019,Culver / Charnock,Culver / Berendo,3,426
12/26/2019,Runway / Rowena,Overland / Olympic,5,500
11/8/2019,McConnell / McConnell,Overland / McConnell,8,413
9/17/2019,Charnock / Beatrice,McConnell / McConnell,6,490
10/26/2019,McConnell / McConnell,Charnock / Beatrice,13,373
12/9/2019,Wilcox / Vista,Ardmore / 6th,12,620
10/15/2019,Virgil / Vermont,Runway / Rowena,8,338
9/4/2019,Overland / Olympic,Runway / Rowena,6,500
11/15/2019,Beatrice / 6th,Berendo / Beatrice,8,530
9/19/2019,Runway / Rowena,Figueroa / Durango,14,380
11/2/2019,Vermont / Sepulveda,Westlawn / Virgil,9,297
12/6/2019,McConnell / McConnell,Durango / Centinela,12,311
11/4/2019,Fountain / Figueroa,Durango / Charnock,32,300
11/29/2019,Durango / Charnock,Beatrice / Ballona,9,453
10/2/2019,McConnell / McConnell,Hyperion / Hollywood,11,347
9/6/2019,Beatrice / Ballona,Olympic / McConnell,9,395
11/23/2019,Runway / Rowena,Vista / Virgil,6,431
12/29/2019,Runway / Rowena,Westlawn / Vista,5,464
11/1/2019,Beatrice / Ballona,Exposition / Culver,27,473
10/20/2019,Beatrice / Ballona,Exposition / Culver,22,553
12/27/2019,Vista / Virgil,Durango / Centinela,13,555
12/9/2019,Olympic / McConnell,Playa / Olympic,11,271
10/1/2019,Vista / Vermont,Berendo / Ardmore,8,183
11/24/2019,Ardmore / 6th,Ballona / Ardmore,4,315
10/8/2019,McConnell / McConnell,Runway / Rowena,20,631
10/11/2019,Durango / Centinela,Wilcox / Vista,12,463
9/1/2019,Fountain / Figueroa,Figueroa / Durango,22,267
9/22/2019,Sepulveda / Runway,McConnell / McConnell,14,279
11/12/2019,Sepulveda / Runway,McConnell / McConnell,12,483
12/24/2019,Berendo / Beatrice,McConnell / Inglewood,14,398
11/10/2019,Rose / Rodney,Hyperion / Hollywood,19,343
9/17/2019,Ballona / Ardmore,Playa / Overland,18,617
10/19/2019,Ballona / Ardmore,Runway / Rowena,14,315
11/21/2019,Durango / Centinela,Virgil / Vermont,17,310
10/5/2019,Durango / Centinela,Figueroa / Durango,19,291
9/29/2019,Vermont / Venice,Figueroa / Durango,7,269
12/25/2019,Charnock / Beatrice,Beatrice / 6th,3,518
12/19/2019,Playa / Olympic,Ballona / Ardmore,8,368
12/28/2019,Exposition / Culver,Culver / Berendo,9,414
10/11/2019,Runway / Rowena,McConnell / McConnell,7,597
10/20/2019,Berendo / Beatrice,Fountain / Durango,8,461
12/20/2019,Overland / McConnell,Berendo / Beatrice,8,536
11/18/2019,Vista / Virgil,Virgil / Vermont,7,617
12/4/2019,Figueroa / Durango,Fountain / Figueroa,8,311
12/16/2019,Westlawn / Vista,McConnell / McConnell,10,418
9/11/2019,Overland / Olympic,Rowena / Rose,8,477
11/3/2019,Sepulveda / Rowena,Ballona / 6th,8,20
12/5/2019,Runway / Rowena,Virgil / Vermont,11,502
9/1/2019,Ardmore / 6th,Berendo / Beatrice,6,590
11/2/2019,McConnell / McConnell,Overland / Olympic,12,593
10/4/2019,McConnell / Inglewood,Durango / Centinela,24,367
12/23/2019,Vista / Virgil,Overland / Olympic,20,434
11/5/2019,Overland / Olympic,Overland / Olympic,23,593
11/28/2019,Playa / Overland,Vista / Virgil,22,450
10/10/2019,Vista / Virgil,Beatrice / Ballona,9,494
12/17/2019,Culver / Berendo,Fountain / Durango,5,414
10/25/2019,Virgil / Vermont,Virgil / Vermont,5,339
9/24/2019,Rose / Plaza,Ballona / 6th,6,216
10/28/2019,Virgil / Vermont,Fountain / Figueroa,7,617
10/23/2019,Fountain / Durango,Beatrice / 6th,10,389
10/13/2019,Fountain / Durango,Beatrice / 6th,10,436
9/6/2019,Overland / Olympic,Overland / Olympic,104,630
10/20/2019,Durango / Centinela,Vista / Virgil,17,555
9/9/2019,Virgil / Vermont,Ballona / Ardmore,11,310
9/23/2019,Ballona / 6th,Sepulveda / Rowena,8,665
9/9/2019,McConnell / McConnell,Rowena / Rose,51,361
10/13/2019,Fountain / Durango,Berendo / Beatrice,3,333
9/7/2019,Culver / Berendo,Figueroa / Culver,106,607
10/11/2019,Culver / Berendo,Figueroa / Culver,95,562
11/6/2019,Sepulveda / Runway,Playa / Overland,25,589
10/25/2019,Sepulveda / Runway,Playa / Overland,23,445
9/14/2019,Figueroa / Durango,Fountain / Figueroa,5,521
12/22/2019,Playa / Overland,Playa / Overland,11,446
12/9/2019,Playa / Overland,Overland / Olympic,7,400
11/8/2019,Playa / Overland,Overland / Olympic,7,445
10/16/2019,Westlawn / Vista,Overland / Olympic,41,619
9/20/2019,Virgil / Vermont,Charnock / Beatrice,8,396
9/20/2019,Ardmore / 6th,Wilcox / Vista,15,547
11/14/2019,Overland / Olympic,Exposition / Culver,25,418
11/7/2019,Figueroa / Durango,Wilcox / Vista,7,504
9/24/2019,McConnell / Inglewood,Overland / McConnell,15,397
11/28/2019,McConnell / McConnell,Playa / Overland,9,390
12/24/2019,Figueroa / Durango,Plaza / Overland,12,380
11/25/2019,Overland / Olympic,Overland / McConnell,25,392
10/25/2019,Rowena / Rose,Exposition / Culver,11,628
9/25/2019,Rowena / Rose,Virgil / Vermont,19,424
9/5/2019,Overland / McConnell,Virgil / Vermont,13,336
11/6/2019,McConnell / Inglewood,Overland / Olympic,7,352
12/10/2019,Overland / Olympic,McConnell / Inglewood,5,619
10/11/2019,McConnell / McConnell,Charnock / Beatrice,5,510
12/30/2019,Virgil / Vermont,Rose / Rodney,35,515
11/22/2019,Overland / Olympic,Fountain / Figueroa,21,400
12/15/2019,Playa / Overland,Sepulveda / Runway,11,589
12/16/2019,Runway / Rowena,Durango / Charnock,38,631
10/17/2019,Rowena / Rodney,Vista / Vermont,12,159
10/25/2019,Figueroa / Durango,Vista / Virgil,6,344
10/3/2019,Rodney / Playa,Rodney / Playa,23,645
12/27/2019,Durango / Centinela,Playa / Olympic,5,367
11/22/2019,Ardmore / 6th,Hyperion / Hollywood,9,587
10/12/2019,Virgil / Vermont,Beatrice / Ballona,11,292
10/7/2019,Rowena / Rose,Hyperion / Hollywood,4,394
12/23/2019,Exposition / Culver,Figueroa / Durango,7,628
10/20/2019,Exposition / Culver,Figueroa / Durango,6,534
12/30/2019,McConnell / Inglewood,Beatrice / Ballona,26,412
9/6/2019,Venice / Sepulveda,Venice / Sepulveda,12,262
12/4/2019,Runway / Rowena,Virgil / Vermont,80,632
11/9/2019,McConnell / McConnell,Overland / McConnell,10,479
9/26/2019,Beatrice / 6th,McConnell / Inglewood,6,389
11/26/2019,Inglewood / Hollywood,Beatrice / Ardmore,15,210
10/6/2019,McConnell / Inglewood,Beatrice / 6th,7,619
11/1/2019,Charnock / Beatrice,Overland / Olympic,35,359
10/19/2019,Charnock / Beatrice,Overland / Olympic,34,510
10/20/2019,Runway / Rowena,Culver / Berendo,6,462
12/9/2019,Exposition / Charnock,Beatrice / Ardmore,61,675
11/7/2019,Vista / Virgil,Runway / Rowena,20,444
9/16/2019,Fountain / Figueroa,Figueroa / Durango,7,618
12/19/2019,Overland / Olympic,Runway / Rowena,7,555
10/4/2019,Fountain / Figueroa,Figueroa / Durango,5,486
11/3/2019,Overland / Olympic,Runway / Rowena,7,445
9/20/2019,Ardmore / 6th,McConnell / Inglewood,11,601
12/2/2019,Durango / Charnock,Charnock / Beatrice,7,538
12/26/2019,Fountain / Figueroa,Overland / Olympic,17,283
11/22/2019,McConnell / McConnell,Durango / Centinela,11,466
10/5/2019,Charnock / Beatrice,Fountain / Durango,9,538
11/15/2019,Runway / Rowena,Runway / Rowena,32,626
12/8/2019,McConnell / McConnell,Runway / Rowena,10,426
9/2/2019,Runway / Rowena,Runway / Rowena,27,516
12/29/2019,Overland / Olympic,McConnell / McConnell,11,431
9/19/2019,Plaza / Overland,Rowena / Rose,29,349
12/16/2019,Olympic / McConnell,Overland / Olympic,18,331
9/22/2019,Durango / Charnock,Culver / Berendo,6,300
12/11/2019,Durango / Centinela,Rose / Rodney,12,399
12/1/2019,Exposition / Culver,Fountain / Figueroa,7,309
11/17/2019,Virgil / Vermont,Beatrice / 6th,9,582
9/21/2019,Exposition / Culver,Overland / McConnell,13,418
10/6/2019,Exposition / Culver,Fountain / Figueroa,7,473
9/21/2019,Wilcox / Vista,Vista / Virgil,14,547
11/3/2019,Runway / Rowena,Runway / Rowena,372,426
12/17/2019,Runway / Rowena,Runway / Rowena,372,444
10/18/2019,Exposition / Culver,Overland / Olympic,370,586
12/8/2019,Durango / Charnock,Ballona / Ardmore,9,310
9/14/2019,McConnell / Inglewood,Figueroa / Culver,5,601
12/26/2019,McConnell / McConnell,Ballona / Ardmore,5,266
11/2/2019,Fountain / Durango,Ballona / Ardmore,7,502
11/22/2019,Rowena / Rose,Playa / Olympic,18,525
9/12/2019,Beatrice / Ballona,Overland / Olympic,16,317
12/17/2019,Beatrice / Ballona,Overland / Olympic,16,582
10/28/2019,Rowena / Rodney,Centinela / Berendo,10,140
12/10/2019,Vista / Virgil,Runway / Rowena,5,535
9/7/2019,Vermont / Sepulveda,Centinela / Berendo,17,701
11/9/2019,Rowena / Rodney,Vermont / Sepulveda,7,152
11/6/2019,Beatrice / 6th,Overland / McConnell,8,436
12/3/2019,Olympic / McConnell,Ballona / Ardmore,12,492
12/13/2019,Olympic / McConnell,Ballona / Ardmore,12,341
10/5/2019,Centinela / Berendo,Rowena / Rodney,6,200
10/11/2019,Overland / Olympic,Charnock / Beatrice,19,359
11/14/2019,Overland / Olympic,Charnock / Beatrice,18,413
10/29/2019,Beatrice / Ballona,Vista / Virgil,17,412
9/22/2019,McConnell / McConnell,McConnell / McConnell,1213,478
9/30/2019,Sepulveda / Runway,Virgil / Vermont,6,419
12/3/2019,Wilcox / Vista,Overland / Olympic,55,618
9/3/2019,Wilcox / Vista,Overland / Olympic,55,348
12/5/2019,Runway / Rowena,Overland / Olympic,30,363
12/9/2019,Durango / Centinela,Playa / Olympic,5,368
9/8/2019,Fountain / Figueroa,Runway / Rowena,40,469
12/17/2019,Charnock / Beatrice,Figueroa / Durango,11,463
9/26/2019,Culver / Charnock,Culver / Charnock,163,459
11/12/2019,Rose / Plaza,Rowena / Rodney,10,187
11/1/2019,Charnock / Beatrice,Beatrice / Ballona,22,396
9/25/2019,Ardmore / 6th,McConnell / McConnell,5,291
10/29/2019,Vista / Virgil,Fountain / Durango,4,272
9/16/2019,Figueroa / Durango,Overland / Olympic,19,628
12/17/2019,Durango / Charnock,Overland / Olympic,9,311
9/29/2019,Olympic / McConnell,Hollywood / Fountain,13,393
10/1/2019,Figueroa / Durango,Vermont / Venice,15,463
11/20/2019,McConnell / McConnell,Ardmore / 6th,7,479
9/13/2019,Vista / Virgil,Rowena / Rose,8,629
10/30/2019,Figueroa / Durango,McConnell / Inglewood,12,630
11/5/2019,Overland / Olympic,Beatrice / Ballona,17,621
10/13/2019,Hyperion / Hollywood,Virgil / Vermont,6,343
10/26/2019,Hollywood / Fountain,McConnell / Inglewood,3,507
12/26/2019,Runway / Rowena,Beatrice / 6th,6,426
11/1/2019,Charnock / Beatrice,Overland / Olympic,28,413
12/21/2019,Rowena / Rose,Vista / Virgil,5,366
11/30/2019,Ardmore / 6th,Vista / Virgil,4,540
12/12/2019,Westlawn / Vista,Virgil / Vermont,6,567
11/21/2019,Runway / Rowena,Overland / McConnell,12,598
11/4/2019,Overland / McConnell,Vista / Virgil,9,418
9/21/2019,Beatrice / 6th,Overland / McConnell,9,414
11/11/2019,Durango / Centinela,Culver / Charnock,13,509
12/28/2019,Rowena / Rodney,Vermont / Sepulveda,4,704
12/17/2019,Playa / Olympic,Sepulveda / Runway,9,539
11/7/2019,Culver / Centinela,Venice / Sepulveda,8,174
12/16/2019,Overland / McConnell,Olympic / McConnell,10,279
9/10/2019,Beatrice / 6th,Playa / Olympic,13,282
12/15/2019,Ballona / Ardmore,Vista / Virgil,7,500
12/6/2019,Ardmore / 6th,Beatrice / 6th,5,584
11/7/2019,Culver / Berendo,Overland / McConnell,12,521
9/8/2019,Berendo / Beatrice,Vista / Virgil,8,627
12/18/2019,Vista / Virgil,Ardmore / 6th,4,497
12/4/2019,Overland / McConnell,Durango / Centinela,6,521
12/7/2019,Overland / McConnell,Charnock / Beatrice,10,428
12/14/2019,Playa / Olympic,Culver / Berendo,14,454
10/9/2019,Playa / Olympic,Sepulveda / Runway,10,333
11/21/2019,Culver / Berendo,Ballona / Ardmore,6,379
9/16/2019,Playa / Olympic,Runway / Rowena,14,292
10/28/2019,Culver / Berendo,Beatrice / Ballona,7,345
12/1/2019,Overland / McConnell,Culver / Charnock,17,291
9/22/2019,Plaza / Playa,Beatrice / Ardmore,4,196
11/26/2019,Ballona / Ardmore,Vista / Virgil,5,492
11/9/2019,Virgil / Vermont,Wilcox / Vista,9,363
10/23/2019,Fountain / Figueroa,Vermont / Venice,4,411
