Date,Factory,Market,Units
3/26/2012,Austin,United Kingdom,131
3/26/2012,Baltimore,Australia,217
3/26/2012,Baltimore,Brazil,206
3/26/2012,Baltimore,Canada,95
3/26/2012,Baltimore,China,133
3/26/2012,Baltimore,France,176
3/26/2012,Baltimore,Germany,35
3/26/2012,Baltimore,India,101
3/26/2012,Baltimore,Indonesia,293
3/26/2012,Baltimore,Iran,162
3/26/2012,Baltimore,Italy,275
3/26/2012,Baltimore,Japan,262
3/26/2012,Baltimore,Mexico,254
3/26/2012,Baltimore,Netherlands,74
3/26/2012,Baltimore,Poland,45
3/26/2012,Baltimore,Russia,173
3/26/2012,Baltimore,South Korea,51
3/26/2012,Baltimore,Spain,264
3/26/2012,Baltimore,Taiwan,21
3/26/2012,Baltimore,Turkey,58
3/26/2012,Baltimore,United Kingdom,178
3/26/2012,Boston,Australia,118
3/26/2012,Boston,Brazil,154
3/26/2012,Boston,Canada,214
3/26/2012,Boston,China,271
3/26/2012,Boston,France,189
3/26/2012,Boston,Germany,100
3/26/2012,Boston,India,262
3/26/2012,Boston,Indonesia,55
3/26/2012,Boston,Iran,246
3/26/2012,Boston,Italy,231
3/26/2012,Boston,Japan,120
3/26/2012,Boston,Mexico,284
3/26/2012,Boston,Netherlands,133
3/26/2012,Boston,Poland,271
3/26/2012,Boston,Russia,77
3/26/2012,Boston,South Korea,42
3/26/2012,Boston,Spain,199
3/26/2012,Boston,Taiwan,179
3/26/2012,Boston,Turkey,68
3/26/2012,Boston,United Kingdom,136
3/26/2012,Charlotte,Australia,217
3/26/2012,Charlotte,Brazil,287
3/26/2012,Charlotte,Canada,277
3/26/2012,Charlotte,China,105
3/26/2012,Charlotte,France,89
3/26/2012,Charlotte,Germany,281
3/26/2012,Charlotte,India,180
3/26/2012,Charlotte,Indonesia,39
3/26/2012,Charlotte,Iran,240
3/26/2012,Charlotte,Italy,32
3/26/2012,Charlotte,Japan,23
3/26/2012,Charlotte,Mexico,220
3/26/2012,Charlotte,Netherlands,120
3/26/2012,Charlotte,Poland,204
3/26/2012,Charlotte,Russia,172
3/26/2012,Charlotte,South Korea,153
3/26/2012,Charlotte,Spain,32
3/26/2012,Charlotte,Taiwan,229
3/26/2012,Charlotte,Turkey,65
3/26/2012,Charlotte,United Kingdom,42
3/26/2012,Chicago,Australia,88
3/26/2012,Chicago,Brazil,264
3/26/2012,Chicago,Canada,286
3/26/2012,Chicago,China,219
3/26/2012,Chicago,France,63
3/26/2012,Chicago,Germany,292
3/26/2012,Chicago,India,143
3/26/2012,Chicago,Indonesia,134
3/26/2012,Chicago,Iran,113
3/26/2012,Chicago,Italy,82
3/26/2012,Chicago,Japan,132
3/26/2012,Chicago,Mexico,114
3/26/2012,Chicago,Netherlands,238
3/26/2012,Chicago,Poland,200
3/26/2012,Chicago,Russia,252
3/26/2012,Chicago,South Korea,57
3/26/2012,Chicago,Spain,44
3/26/2012,Chicago,Taiwan,165
3/26/2012,Chicago,Turkey,34
3/26/2012,Chicago,United Kingdom,190
3/26/2012,Columbus,Australia,277
3/26/2012,Columbus,Brazil,184
3/26/2012,Columbus,Canada,102
3/26/2012,Columbus,China,215
3/26/2012,Columbus,France,195
3/26/2012,Columbus,Germany,288
3/26/2012,Columbus,India,134
3/26/2012,Columbus,Indonesia,135
3/26/2012,Columbus,Iran,293
3/26/2012,Columbus,Italy,296
3/26/2012,Columbus,Japan,288
3/26/2012,Columbus,Mexico,158
3/26/2012,Columbus,Netherlands,206
3/26/2012,Columbus,Poland,200
3/26/2012,Columbus,Russia,172
3/26/2012,Columbus,South Korea,131
3/26/2012,Columbus,Spain,235
3/26/2012,Columbus,Taiwan,191
3/26/2012,Columbus,Turkey,112
3/26/2012,Columbus,United Kingdom,288
3/26/2012,Dallas,Australia,117
3/26/2012,Dallas,Brazil,298
3/26/2012,Dallas,Canada,267
3/26/2012,Dallas,China,184
3/26/2012,Dallas,France,178
3/26/2012,Dallas,Germany,21
3/26/2012,Dallas,India,47
3/26/2012,Dallas,Indonesia,178
3/26/2012,Dallas,Iran,115
3/26/2012,Dallas,Italy,185
3/26/2012,Dallas,Japan,227
3/26/2012,Dallas,Mexico,124
3/26/2012,Dallas,Netherlands,221
3/26/2012,Dallas,Poland,275
3/26/2012,Dallas,Russia,243
3/26/2012,Dallas,South Korea,100
3/26/2012,Dallas,Spain,189
3/26/2012,Dallas,Taiwan,66
3/26/2012,Dallas,Turkey,143
3/26/2012,Dallas,United Kingdom,105
3/26/2012,Denver,Australia,67
3/26/2012,Denver,Brazil,281
3/26/2012,Denver,Canada,27
3/26/2012,Denver,China,24
3/26/2012,Denver,France,246
3/26/2012,Denver,Germany,121
3/26/2012,Denver,India,101
3/26/2012,Denver,Indonesia,117
3/26/2012,Denver,Iran,29
3/26/2012,Denver,Italy,156
3/26/2012,Denver,Japan,20
3/26/2012,Denver,Mexico,169
3/26/2012,Denver,Netherlands,43
3/26/2012,Denver,Poland,229
3/26/2012,Denver,Russia,289
3/26/2012,Denver,South Korea,76
3/26/2012,Denver,Spain,187
3/26/2012,Denver,Taiwan,127
3/26/2012,Denver,Turkey,261
3/26/2012,Denver,United Kingdom,207
3/26/2012,Detroit,Australia,253
3/26/2012,Detroit,Brazil,148
3/26/2012,Detroit,Canada,47
3/26/2012,Detroit,China,68
3/26/2012,Detroit,France,235
3/26/2012,Detroit,Germany,291
3/26/2012,Detroit,India,252
3/26/2012,Detroit,Indonesia,147
3/26/2012,Detroit,Iran,295
3/26/2012,Detroit,Italy,179
3/26/2012,Detroit,Japan,277
3/26/2012,Detroit,Mexico,84
3/26/2012,Detroit,Netherlands,226
3/26/2012,Detroit,Poland,74
3/26/2012,Detroit,Russia,61
3/26/2012,Detroit,South Korea,104
3/26/2012,Detroit,Spain,254
3/26/2012,Detroit,Taiwan,241
3/26/2012,Detroit,Turkey,235
3/26/2012,Detroit,United Kingdom,178
3/26/2012,El Paso,Australia,208
3/26/2012,El Paso,Brazil,127
3/26/2012,El Paso,Canada,169
3/26/2012,El Paso,China,106
3/26/2012,El Paso,France,139
3/26/2012,El Paso,Germany,194
3/26/2012,El Paso,India,180
3/26/2012,El Paso,Indonesia,168
3/26/2012,El Paso,Iran,262
3/26/2012,El Paso,Italy,28
3/26/2012,El Paso,Japan,185
3/26/2012,El Paso,Mexico,75
3/26/2012,El Paso,Netherlands,240
3/26/2012,El Paso,Poland,172
3/26/2012,El Paso,Russia,196
3/26/2012,El Paso,South Korea,251
3/26/2012,El Paso,Spain,160
3/26/2012,El Paso,Taiwan,62
3/26/2012,El Paso,Turkey,122
3/26/2012,El Paso,United Kingdom,266
3/26/2012,Fort Worth,Australia,140
3/26/2012,Fort Worth,Brazil,237
3/26/2012,Fort Worth,Canada,279
3/26/2012,Fort Worth,China,284
3/26/2012,Fort Worth,France,200
3/26/2012,Fort Worth,Germany,252
3/26/2012,Fort Worth,India,300
3/26/2012,Fort Worth,Indonesia,181
3/26/2012,Fort Worth,Iran,238
3/26/2012,Fort Worth,Italy,102
3/26/2012,Fort Worth,Japan,110
3/26/2012,Fort Worth,Mexico,94
3/26/2012,Fort Worth,Netherlands,268
3/26/2012,Fort Worth,Poland,133
3/26/2012,Fort Worth,Russia,116
3/26/2012,Fort Worth,South Korea,209
3/26/2012,Fort Worth,Spain,181
3/26/2012,Fort Worth,Taiwan,212
3/26/2012,Fort Worth,Turkey,246
3/26/2012,Fort Worth,United Kingdom,261
3/26/2012,Houston,Australia,205
3/26/2012,Houston,Brazil,257
3/26/2012,Houston,Canada,118
3/26/2012,Houston,China,53
3/26/2012,Houston,France,23
3/26/2012,Houston,Germany,219
3/26/2012,Houston,India,98
3/26/2012,Houston,Indonesia,213
3/26/2012,Houston,Iran,209
3/26/2012,Houston,Italy,155
3/26/2012,Houston,Japan,181
3/26/2012,Houston,Mexico,171
3/26/2012,Houston,Netherlands,109
3/26/2012,Houston,Poland,245
3/26/2012,Houston,Russia,109
3/26/2012,Houston,South Korea,83
3/26/2012,Houston,Spain,167
3/26/2012,Houston,Taiwan,213
3/26/2012,Houston,Turkey,143
3/26/2012,Houston,United Kingdom,222
3/26/2012,Indianapolis,Australia,283
3/26/2012,Indianapolis,Brazil,267
3/26/2012,Indianapolis,Canada,66
3/26/2012,Indianapolis,China,83
3/26/2012,Indianapolis,France,155
3/26/2012,Indianapolis,Germany,179
3/26/2012,Indianapolis,India,88
3/26/2012,Indianapolis,Indonesia,40
3/26/2012,Indianapolis,Iran,125
3/26/2012,Indianapolis,Italy,170
3/26/2012,Indianapolis,Japan,74
3/26/2012,Indianapolis,Mexico,64
3/26/2012,Indianapolis,Netherlands,207
3/26/2012,Indianapolis,Poland,74
3/26/2012,Indianapolis,Russia,180
3/26/2012,Indianapolis,South Korea,260
3/26/2012,Indianapolis,Spain,110
3/26/2012,Indianapolis,Taiwan,210
3/26/2012,Indianapolis,Turkey,29
3/26/2012,Indianapolis,United Kingdom,218
3/26/2012,Jacksonville,Australia,246
3/26/2012,Jacksonville,Brazil,133
3/26/2012,Jacksonville,Canada,114
3/26/2012,Jacksonville,China,246
3/26/2012,Jacksonville,France,288
3/26/2012,Jacksonville,Germany,295
3/26/2012,Jacksonville,India,169
3/26/2012,Jacksonville,Indonesia,192
3/26/2012,Jacksonville,Iran,175
3/26/2012,Jacksonville,Italy,242
3/26/2012,Jacksonville,Japan,215
3/26/2012,Jacksonville,Mexico,91
3/26/2012,Jacksonville,Netherlands,225
3/26/2012,Jacksonville,Poland,188
3/26/2012,Jacksonville,Russia,213
3/26/2012,Jacksonville,South Korea,104
3/26/2012,Jacksonville,Spain,245
3/26/2012,Jacksonville,Taiwan,261
3/26/2012,Jacksonville,Turkey,273
3/26/2012,Jacksonville,United Kingdom,125
3/26/2012,Las Vegas,Australia,229
3/26/2012,Las Vegas,Brazil,134
3/26/2012,Las Vegas,Canada,129
3/26/2012,Las Vegas,China,233
3/26/2012,Las Vegas,France,171
3/26/2012,Las Vegas,Germany,130
3/26/2012,Las Vegas,India,82
3/26/2012,Las Vegas,Indonesia,213
3/26/2012,Las Vegas,Iran,90
3/26/2012,Las Vegas,Italy,127
3/26/2012,Las Vegas,Japan,141
3/26/2012,Las Vegas,Mexico,252
3/26/2012,Las Vegas,Netherlands,186
3/26/2012,Las Vegas,Poland,227
3/26/2012,Las Vegas,Russia,81
3/26/2012,Las Vegas,South Korea,194
3/26/2012,Las Vegas,Spain,268
3/26/2012,Las Vegas,Taiwan,238
3/26/2012,Las Vegas,Turkey,287
3/26/2012,Las Vegas,United Kingdom,125
3/26/2012,Los Angeles,Australia,171
3/26/2012,Los Angeles,Brazil,63
3/26/2012,Los Angeles,Canada,249
3/26/2012,Los Angeles,China,169
3/26/2012,Los Angeles,France,61
3/26/2012,Los Angeles,Germany,195
3/26/2012,Los Angeles,India,79
3/26/2012,Los Angeles,Indonesia,165
3/26/2012,Los Angeles,Iran,76
3/26/2012,Los Angeles,Italy,278
3/26/2012,Los Angeles,Japan,151
3/26/2012,Los Angeles,Mexico,58
3/26/2012,Los Angeles,Netherlands,285
3/26/2012,Los Angeles,Poland,191
3/26/2012,Los Angeles,Russia,161
3/26/2012,Los Angeles,South Korea,141
3/26/2012,Los Angeles,Spain,235
3/26/2012,Los Angeles,Taiwan,79
3/26/2012,Los Angeles,Turkey,162
3/26/2012,Los Angeles,United Kingdom,56
3/26/2012,Louisville-Jefferson County,Australia,100
3/26/2012,Louisville-Jefferson County,Brazil,219
3/26/2012,Louisville-Jefferson County,Canada,102
3/26/2012,Louisville-Jefferson County,China,44
3/26/2012,Louisville-Jefferson County,France,207
3/26/2012,Louisville-Jefferson County,Germany,296
3/26/2012,Louisville-Jefferson County,India,52
3/26/2012,Louisville-Jefferson County,Indonesia,161
3/26/2012,Louisville-Jefferson County,Iran,95
3/26/2012,Louisville-Jefferson County,Italy,216
3/26/2012,Louisville-Jefferson County,Japan,83
3/26/2012,Louisville-Jefferson County,Mexico,77
3/26/2012,Louisville-Jefferson County,Netherlands,234
3/26/2012,Louisville-Jefferson County,Poland,163
3/26/2012,Louisville-Jefferson County,Russia,272
3/26/2012,Louisville-Jefferson County,South Korea,218
3/26/2012,Louisville-Jefferson County,Spain,127
3/26/2012,Louisville-Jefferson County,Taiwan,73
3/26/2012,Louisville-Jefferson County,Turkey,67
3/26/2012,Louisville-Jefferson County,United Kingdom,273
3/26/2012,Memphis,Australia,260
3/26/2012,Memphis,Brazil,76
3/26/2012,Memphis,Canada,152
3/26/2012,Memphis,China,142
3/26/2012,Memphis,France,183
3/26/2012,Memphis,Germany,131
3/26/2012,Memphis,India,214
3/26/2012,Memphis,Indonesia,67
3/26/2012,Memphis,Iran,177
3/26/2012,Memphis,Italy,236
3/26/2012,Memphis,Japan,207
3/26/2012,Memphis,Mexico,39
3/26/2012,Memphis,Netherlands,145
3/26/2012,Memphis,Poland,24
3/26/2012,Memphis,Russia,96
3/26/2012,Memphis,South Korea,153
3/26/2012,Memphis,Spain,174
3/26/2012,Memphis,Taiwan,56
3/26/2012,Memphis,Turkey,285
3/26/2012,Memphis,United Kingdom,115
3/26/2012,Milwaukee,Australia,131
3/26/2012,Milwaukee,Brazil,77
3/26/2012,Milwaukee,Canada,55
3/26/2012,Milwaukee,China,114
3/26/2012,Milwaukee,France,258
3/26/2012,Milwaukee,Germany,83
3/26/2012,Milwaukee,India,110
3/26/2012,Milwaukee,Indonesia,143
3/26/2012,Milwaukee,Iran,42
3/26/2012,Milwaukee,Italy,135
3/26/2012,Milwaukee,Japan,54
3/26/2012,Milwaukee,Mexico,91
3/26/2012,Milwaukee,Netherlands,126
3/26/2012,Milwaukee,Poland,21
3/26/2012,Milwaukee,Russia,282
3/26/2012,Milwaukee,South Korea,256
3/26/2012,Milwaukee,Spain,202
3/26/2012,Milwaukee,Taiwan,264
3/26/2012,Milwaukee,Turkey,202
3/26/2012,Milwaukee,United Kingdom,82
3/26/2012,Nashville-Davidson,Australia,276
3/26/2012,Nashville-Davidson,Brazil,123
3/26/2012,Nashville-Davidson,Canada,190
3/26/2012,Nashville-Davidson,China,125
3/26/2012,Nashville-Davidson,France,196
3/26/2012,Nashville-Davidson,Germany,245
3/26/2012,Nashville-Davidson,India,136
3/26/2012,Nashville-Davidson,Indonesia,244
3/26/2012,Nashville-Davidson,Iran,159
3/26/2012,Nashville-Davidson,Italy,61
3/26/2012,Nashville-Davidson,Japan,273
3/26/2012,Nashville-Davidson,Mexico,138
3/26/2012,Nashville-Davidson,Netherlands,282
3/26/2012,Nashville-Davidson,Poland,263
3/26/2012,Nashville-Davidson,Russia,40
3/26/2012,Nashville-Davidson,South Korea,165
3/26/2012,Nashville-Davidson,Spain,71
3/26/2012,Nashville-Davidson,Taiwan,173
3/26/2012,Nashville-Davidson,Turkey,159
3/26/2012,Nashville-Davidson,United Kingdom,288
3/26/2012,New York,Australia,84
3/26/2012,New York,Brazil,219
3/26/2012,New York,Canada,48
3/26/2012,New York,China,100
3/26/2012,New York,France,61
3/26/2012,New York,Germany,265
3/26/2012,New York,India,260
3/26/2012,New York,Indonesia,74
3/26/2012,New York,Iran,118
3/26/2012,New York,Italy,124
3/26/2012,New York,Japan,53
3/26/2012,New York,Mexico,180
3/26/2012,New York,Netherlands,244
3/26/2012,New York,Poland,253
3/26/2012,New York,Russia,211
3/26/2012,New York,South Korea,132
3/26/2012,New York,Spain,268
3/26/2012,New York,Taiwan,267
3/26/2012,New York,Turkey,184
3/26/2012,New York,United Kingdom,187
3/26/2012,Philadelphia,Australia,38
3/26/2012,Philadelphia,Brazil,168
3/26/2012,Philadelphia,Canada,164
3/26/2012,Philadelphia,China,128
3/26/2012,Philadelphia,France,266
3/26/2012,Philadelphia,Germany,60
3/26/2012,Philadelphia,India,228
3/26/2012,Philadelphia,Indonesia,211
3/26/2012,Philadelphia,Iran,226
3/26/2012,Philadelphia,Italy,27
3/26/2012,Philadelphia,Japan,91
3/26/2012,Philadelphia,Mexico,229
3/26/2012,Philadelphia,Netherlands,110
3/26/2012,Philadelphia,Poland,50
3/26/2012,Philadelphia,Russia,299
3/26/2012,Philadelphia,South Korea,277
3/26/2012,Philadelphia,Spain,42
3/26/2012,Philadelphia,Taiwan,219
3/26/2012,Philadelphia,Turkey,196
3/26/2012,Philadelphia,United Kingdom,140
3/26/2012,Phoenix,Australia,225
3/26/2012,Phoenix,Brazil,294
3/26/2012,Phoenix,Canada,209
3/26/2012,Phoenix,China,62
3/26/2012,Phoenix,France,141
3/26/2012,Phoenix,Germany,247
3/26/2012,Phoenix,India,260
3/26/2012,Phoenix,Indonesia,42
3/26/2012,Phoenix,Iran,225
3/26/2012,Phoenix,Italy,163
3/26/2012,Phoenix,Japan,205
3/26/2012,Phoenix,Mexico,36
3/26/2012,Phoenix,Netherlands,32
3/26/2012,Phoenix,Poland,75
3/26/2012,Phoenix,Russia,100
3/26/2012,Phoenix,South Korea,151
3/26/2012,Phoenix,Spain,283
3/26/2012,Phoenix,Taiwan,247
3/26/2012,Phoenix,Turkey,221
3/26/2012,Phoenix,United Kingdom,172
3/26/2012,Portland,Australia,53
3/26/2012,Portland,Brazil,274
3/26/2012,Portland,Canada,299
3/26/2012,Portland,China,273
3/26/2012,Portland,France,117
3/26/2012,Portland,Germany,149
3/26/2012,Portland,India,42
3/26/2012,Portland,Indonesia,203
3/26/2012,Portland,Iran,104
3/26/2012,Portland,Italy,194
3/26/2012,Portland,Japan,110
3/26/2012,Portland,Mexico,179
3/26/2012,Portland,Netherlands,155
3/26/2012,Portland,Poland,174
3/26/2012,Portland,Russia,140
3/26/2012,Portland,South Korea,211
3/26/2012,Portland,Spain,125
3/26/2012,Portland,Taiwan,84
3/26/2012,Portland,Turkey,55
3/26/2012,Portland,United Kingdom,188
3/26/2012,San Antonio,Australia,201
3/26/2012,San Antonio,Brazil,182
3/26/2012,San Antonio,Canada,52
3/26/2012,San Antonio,China,291
3/26/2012,San Antonio,France,299
3/26/2012,San Antonio,Germany,270
3/26/2012,San Antonio,India,108
3/26/2012,San Antonio,Indonesia,33
3/26/2012,San Antonio,Iran,95
3/26/2012,San Antonio,Italy,137
3/26/2012,San Antonio,Japan,54
3/26/2012,San Antonio,Mexico,34
3/26/2012,San Antonio,Netherlands,119
3/26/2012,San Antonio,Poland,245
3/26/2012,San Antonio,Russia,274
3/26/2012,San Antonio,South Korea,40
3/26/2012,San Antonio,Spain,80
3/26/2012,San Antonio,Taiwan,205
3/26/2012,San Antonio,Turkey,36
3/26/2012,San Antonio,United Kingdom,129
3/26/2012,San Diego,Australia,51
3/26/2012,San Diego,Brazil,66
3/26/2012,San Diego,Canada,127
3/26/2012,San Diego,China,109
3/26/2012,San Diego,France,144
3/26/2012,San Diego,Germany,241
3/26/2012,San Diego,India,238
3/26/2012,San Diego,Indonesia,198
3/26/2012,San Diego,Iran,25
3/26/2012,San Diego,Italy,151
3/26/2012,San Diego,Japan,206
3/26/2012,San Diego,Mexico,218
3/26/2012,San Diego,Netherlands,43
3/26/2012,San Diego,Poland,90
3/26/2012,San Diego,Russia,73
3/26/2012,San Diego,South Korea,52
3/26/2012,San Diego,Spain,76
3/26/2012,San Diego,Taiwan,187
3/26/2012,San Diego,Turkey,228
3/26/2012,San Diego,United Kingdom,214
3/26/2012,San Francisco,Australia,276
3/26/2012,San Francisco,Brazil,42
3/26/2012,San Francisco,Canada,39
3/26/2012,San Francisco,China,178
3/26/2012,San Francisco,France,265
3/26/2012,San Francisco,Germany,203
3/26/2012,San Francisco,India,296
3/26/2012,San Francisco,Indonesia,168
3/26/2012,San Francisco,Iran,240
3/26/2012,San Francisco,Italy,236
3/26/2012,San Francisco,Japan,161
3/26/2012,San Francisco,Mexico,168
3/26/2012,San Francisco,Netherlands,68
3/26/2012,San Francisco,Poland,27
3/26/2012,San Francisco,Russia,135
3/26/2012,San Francisco,South Korea,101
3/26/2012,San Francisco,Spain,157
3/26/2012,San Francisco,Taiwan,155
3/26/2012,San Francisco,Turkey,93
3/26/2012,San Francisco,United Kingdom,139
3/26/2012,San Jose,Australia,278
3/26/2012,San Jose,Brazil,152
3/26/2012,San Jose,Canada,184
3/26/2012,San Jose,China,24
3/26/2012,San Jose,France,294
3/26/2012,San Jose,Germany,24
3/26/2012,San Jose,India,105
3/26/2012,San Jose,Indonesia,249
3/26/2012,San Jose,Iran,130
3/26/2012,San Jose,Italy,204
3/26/2012,San Jose,Japan,159
3/26/2012,San Jose,Mexico,148
3/26/2012,San Jose,Netherlands,286
3/26/2012,San Jose,Poland,20
3/26/2012,San Jose,Russia,132
3/26/2012,San Jose,South Korea,74
3/26/2012,San Jose,Spain,117
3/26/2012,San Jose,Taiwan,56
3/26/2012,San Jose,Turkey,113
3/26/2012,San Jose,United Kingdom,76
3/26/2012,Seattle,Australia,37
3/26/2012,Seattle,Brazil,71
3/26/2012,Seattle,Canada,289
3/26/2012,Seattle,China,68
3/26/2012,Seattle,France,243
3/26/2012,Seattle,Germany,216
3/26/2012,Seattle,India,152
3/26/2012,Seattle,Indonesia,135
3/26/2012,Seattle,Iran,134
3/26/2012,Seattle,Italy,178
3/26/2012,Seattle,Japan,64
3/26/2012,Seattle,Mexico,48
3/26/2012,Seattle,Netherlands,245
3/26/2012,Seattle,Poland,154
3/26/2012,Seattle,Russia,253
3/26/2012,Seattle,South Korea,260
3/26/2012,Seattle,Spain,268
3/26/2012,Seattle,Taiwan,20
3/26/2012,Seattle,Turkey,100
3/26/2012,Seattle,United Kingdom,93
3/26/2012,Washington,Australia,278
3/26/2012,Washington,Brazil,41
3/26/2012,Washington,Canada,130
3/26/2012,Washington,China,188
3/26/2012,Washington,France,225
3/26/2012,Washington,Germany,29
3/26/2012,Washington,India,102
3/26/2012,Washington,Indonesia,293
3/26/2012,Washington,Iran,96
3/26/2012,Washington,Italy,22
3/26/2012,Washington,Japan,177
3/26/2012,Washington,Mexico,49
3/26/2012,Washington,Netherlands,170
3/26/2012,Washington,Poland,243
3/26/2012,Washington,Russia,113
3/26/2012,Washington,South Korea,227
3/26/2012,Washington,Spain,193
3/26/2012,Washington,Taiwan,215
3/26/2012,Washington,Turkey,134
3/26/2012,Washington,United Kingdom,236
3/27/2012,Austin,Australia,90
3/27/2012,Austin,Brazil,67
3/27/2012,Austin,Canada,143
3/27/2012,Austin,China,227
3/27/2012,Austin,France,221
3/27/2012,Austin,Germany,136
3/27/2012,Austin,India,141
3/27/2012,Austin,Indonesia,30
3/27/2012,Austin,Iran,31
3/27/2012,Austin,Italy,177
3/27/2012,Austin,Japan,92
3/27/2012,Austin,Mexico,299
3/27/2012,Austin,Netherlands,257
3/27/2012,Austin,Poland,112
3/27/2012,Austin,Russia,233
3/27/2012,Austin,South Korea,254
3/27/2012,Austin,Spain,286
3/27/2012,Austin,Taiwan,54
3/27/2012,Austin,Turkey,44
3/27/2012,Austin,United Kingdom,49
3/27/2012,Baltimore,Australia,108
3/27/2012,Baltimore,Brazil,215
3/27/2012,Baltimore,Canada,260
3/27/2012,Baltimore,China,189
3/27/2012,Baltimore,France,106
3/27/2012,Baltimore,Germany,163
3/27/2012,Baltimore,India,139
3/27/2012,Baltimore,Indonesia,262
3/27/2012,Baltimore,Iran,199
3/27/2012,Baltimore,Italy,205
3/27/2012,Baltimore,Japan,262
3/27/2012,Baltimore,Mexico,127
3/27/2012,Baltimore,Netherlands,133
3/27/2012,Baltimore,Poland,30
3/27/2012,Baltimore,Russia,199
3/27/2012,Baltimore,South Korea,31
3/27/2012,Baltimore,Spain,108
3/27/2012,Baltimore,Taiwan,276
3/27/2012,Baltimore,Turkey,215
3/27/2012,Baltimore,United Kingdom,154
3/27/2012,Boston,Australia,151
3/27/2012,Boston,Brazil,155
